,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
2251,10.0,5.0,35.0,3171.424172566316,7406.895969137304,1719.4775850115798,7045.066148930438,67.95847634712636,100.92262610434885,374.8841215990983,657017.3781281784,254593.04462011356
2252,10.0,5.0,40.0,3370.8005053399993,7274.768011516252,1652.229209858948,6921.919589190441,73.9919856355389,114.48591385484248,420.685684661819,661234.8244595691,256430.6122454424
2253,10.0,5.0,45.0,3547.1714893031567,7151.767267526779,1598.8589698852638,6806.49388240044,80.05478728059124,128.03851116888032,466.50145881673103,664574.9967087841,257888.43085550077
2254,10.0,5.0,50.0,3659.9181396031577,7080.945663468884,1556.9339236431586,6741.5883585454385,86.15503538710466,141.61067272853228,512.4257722618072,667064.3032185098,259048.31493635778
2255,10.0,5.0,55.0,3818.101386388947,6955.512550130462,1524.18379019579,6623.851900873939,92.26471479463653,155.16835991104477,558.3246581950759,669067.0392601622,260029.60192162715
2256,10.0,5.0,60.0,3843.9124531994735,6967.091058583095,1486.7942149326323,6637.226483903938,98.33907647388861,168.64171057349924,603.9419988596555,671017.1731632624,260976.9998067836
2257,10.0,5.0,65.0,3893.0548832400004,6955.597456337305,1449.1453871378953,6627.732561770439,104.36359547507337,182.006683661218,649.190950363623,672977.5577984515,261931.25202006876
2258,10.0,5.0,70.0,3859.641072850526,7024.666414156779,1413.490239707895,6695.723071698942,110.39589639482523,195.36512785255974,694.433645265098,674880.344433463,262769.03138620505
2259,10.0,5.0,75.0,3898.744640082107,7014.956783830464,1384.0963028026322,6687.92392288894,116.42478091204822,208.70082838122534,739.6094393081279,676606.0905978349,263516.9406656511
2260,10.0,5.0,80.0,3935.536548645262,7007.8004677146755,1354.460710355264,6683.500422578942,122.4058502739688,221.93565560937506,784.4402484493551,678304.1862650606,264285.58060926996
2261,10.0,6.0,0.0,2016.6028158651998,5663.912104052623,4617.282806797373,5380.716498850001,30.190037189901556,0.0,44.610755053326386,467344.9588306544,188331.15834449834
2262,10.0,6.0,6.0,1918.9981494346737,6790.366289800521,3588.433287480003,6448.817953560501,36.33724251340037,21.12327968678647,111.14010974346292,544296.5438040997,211273.43621054318
2263,10.0,6.0,12.0,2085.445001532105,7384.341663460987,2828.0110617221076,7015.37455853794,42.282058041853354,38.84391262665629,168.1167272794742,595269.5414574462,228482.28419519114
2264,10.0,6.0,18.0,2398.9261382347368,7637.869889210988,2261.0016992694755,7258.50637300044,48.205296609731874,54.90767438618813,220.55551488680038,625862.6161648263,241392.30217701045
